customer_id,first_name,last_name,email,phone,date_of_birth,gender,registration_date,acquisition_channel,marketing_consent,account_status,preferred_language,created_at,updated_at,last_activity_date
3997,Elizabeth,Riley,hbarrett@example.com,728-482-8170x26245,1997-06-01,female,2023-06-21 20:21:38,email,True,active,English,2023-06-21 20:21:38,2024-02-09 01:40:55,2024-09-21 20:48:55
3998,Darrell,Reynolds,janderson@example.org,001-788-384-6108x622,1986-11-16,male,2025-07-31 20:50:08,referral,True,active,English,2025-07-31 20:50:08,2025-08-28 04:57:49,2025-08-02 02:15:25
3999,Stephanie,Weber,derek05@example.com,(829)475-5933x8419,1977-11-01,female,2024-07-02 15:13:23,paid_ads,True,active,English,2024-07-02 15:13:23,2024-09-28 22:22:14,2025-08-03 10:21:13
4000,Nancy,Sims,nathan38@example.net,469-975-3847x3659,1998-05-15,female,2025-08-27 07:02:31,paid_ads,True,active,English,2025-08-27 07:02:31,2025-09-17 04:27:40,2025-09-17 05:05:27
4001,Thomas,Harris,hhughes@example.com,001-686-250-4870x872,1976-01-25,male,2023-04-04 09:36:54,organic,False,active,English,2023-04-04 09:36:54,2023-10-10 08:43:52,2023-04-22 16:39:31
4002,Nicholas,Myers,donna05@example.com,7208187328,1984-06-18,male,2024-09-22 18:15:35,organic,False,active,English,2024-09-22 18:15:35,2025-01-27 17:51:45,2025-09-01 03:46:15
4003,Antonio,Hendricks,belllisa@example.org,905.234.6503x24030,1968-08-04,male,2025-05-23 21:50:59,paid_ads,True,active,English,2025-05-23 21:50:59,2025-07-06 19:13:34,2025-06-01 08:07:17
4004,Regina,Morgan,julie23@example.net,989-583-7638x9560,1970-08-04,female,2024-11-11 12:57:20,organic,True,active,English,2024-11-11 12:57:20,2025-08-16 02:56:30,2025-07-26 09:11:20
4005,Gina,Mahoney,vking@example.org,310-884-3990,2005-10-25,female,2024-06-04 01:55:42,referral,True,active,English,2024-06-04 01:55:42,2024-12-13 19:54:25,2025-03-06 16:53:05
4006,Heather,Scott,averyyvette@example.com,600.695.8403,1979-07-21,female,2024-11-06 14:30:29,referral,False,active,English,2024-11-06 14:30:29,2025-07-05 03:54:36,2025-06-18 20:10:50
4007,Nicholas,Diaz,aaron77@example.com,+1-750-335-4492x530,1988-10-08,male,2023-01-09 20:08:36,social,False,active,English,2023-01-09 20:08:36,2023-11-01 12:11:41,2024-05-28 16:25:41
4008,Thomas,Harrell,rbuchanan@example.org,8892387559,2000-05-23,male,2023-03-16 18:03:26,paid_ads,True,active,English,2023-03-16 18:03:26,2024-11-15 16:26:59,2024-12-06 07:05:52
4009,Christina,Henderson,zacharyedwards@example.org,687.736.2184x8177,1988-06-13,female,2023-11-28 10:28:45,email,False,active,English,2023-11-28 10:28:45,2024-08-01 04:50:46,2025-09-04 07:42:00
4010,Steven,Mclaughlin,millernicholas@example.com,347.642.2199,1981-07-24,male,2023-12-21 18:56:41,referral,True,active,English,2023-12-21 18:56:41,2024-05-22 13:35:33,2024-03-06 23:41:25
4011,Michael,Gonzales,vrodriguez@example.org,(802)334-9250,1964-05-19,male,2022-09-27 14:00:46,organic,True,active,English,2022-09-27 14:00:46,2025-01-27 04:08:23,2023-09-16 13:06:36
4012,David,Hicks,lthompson@example.net,289-299-3284,1999-11-19,male,2022-10-23 15:32:48,email,False,active,English,2022-10-23 15:32:48,2024-10-11 22:48:40,2024-12-27 16:03:51
4013,Jennifer,Ortega,tammyfrazier@example.org,519-510-0225x916,1963-11-25,female,2023-04-29 11:00:26,organic,False,active,English,2023-04-29 11:00:26,2024-06-06 10:38:36,2024-10-02 17:01:30
4014,Catherine,Rodriguez,mike91@example.org,+1-683-610-3052x703,1975-03-23,female,2024-01-02 15:47:20,email,True,active,English,2024-01-02 15:47:20,2025-07-22 23:39:26,2024-02-25 23:15:07
4015,Denise,Mack,jason07@example.com,(840)655-5864x452,1962-07-28,female,2025-06-12 22:39:41,organic,True,active,English,2025-06-12 22:39:41,2025-08-27 23:15:33,2025-08-22 20:14:08
4016,Carmen,Mccarthy,burnettjohn@example.com,591-762-8844,1981-01-10,female,2024-10-02 16:02:04,email,True,active,English,2024-10-02 16:02:04,2025-09-01 20:07:56,2025-04-10 12:47:09
4017,Daniel,Jones,angela08@example.org,8263233329,1999-10-21,male,2024-02-29 19:24:02,paid_ads,False,active,English,2024-02-29 19:24:02,2025-06-04 15:12:08,2024-09-05 22:45:27
4018,Adam,Williams,hugheskelly@example.org,+1-958-200-8174x411,1997-12-21,male,2022-10-27 13:42:52,social,False,inactive,English,2022-10-27 13:42:52,2024-10-21 12:49:22,2023-06-28 03:35:53
4019,Stephanie,Chaney,richard62@example.net,919.897.8835x84341,1948-10-06,female,2023-10-05 12:35:08,social,False,active,English,2023-10-05 12:35:08,2025-05-19 01:10:00,2024-06-28 06:06:12
4020,Jeffrey,Martin,munozandrew@example.net,627-619-8109,1971-01-25,male,2023-10-12 05:01:10,organic,True,active,English,2023-10-12 05:01:10,2025-06-22 08:38:07,2024-08-23 11:31:17
4021,Elizabeth,Clayton,ronaldtaylor@example.com,704.806.3252,1990-05-04,female,2023-04-23 19:00:46,organic,True,active,English,2023-04-23 19:00:46,2023-09-04 05:25:10,2023-05-15 23:26:45
4022,Christopher,Sharp,richardsonkelly@example.net,001-595-481-8501x208,1988-03-17,male,2024-04-20 18:46:13,organic,True,active,English,2024-04-20 18:46:13,2024-07-05 21:02:05,2024-06-12 19:50:43
4023,Derek,Smith,bradfordkerri@example.com,918-838-4293x631,1961-06-09,male,2023-07-26 04:48:42,social,True,active,English,2023-07-26 04:48:42,2023-12-09 20:58:43,2025-08-03 05:10:27
4024,Brian,Davidson,davisbrandon@example.net,898-699-0567x9858,1990-03-26,male,2022-10-12 09:56:39,social,True,active,English,2022-10-12 09:56:39,2025-09-12 23:43:21,2025-05-10 00:55:33
4025,Manuel,Wilson,katie04@example.org,+1-311-563-3401x6633,1952-01-24,male,2024-11-07 18:07:05,organic,True,inactive,English,2024-11-07 18:07:05,2025-06-28 06:37:37,2025-01-27 19:30:08
4026,Cheryl,Jones,jose89@example.net,935.787.4485x31241,1980-03-26,female,2024-10-02 05:36:59,paid_ads,True,active,English,2024-10-02 05:36:59,2025-05-31 00:17:19,2025-07-21 19:42:18
4027,Rebecca,Maldonado,rebecca89@example.com,+1-904-264-0014x9133,2007-11-07,female,2023-03-11 07:54:04,organic,True,active,English,2023-03-11 07:54:04,2025-08-09 23:15:03,2024-04-30 19:56:42
4028,Victoria,Taylor,epetersen@example.com,876.615.7435x513,1945-07-01,female,2023-06-10 12:47:32,organic,True,active,English,2023-06-10 12:47:32,2024-06-16 21:05:37,2023-07-06 02:49:35
4029,Rebecca,Maldonado,nicole96@example.com,+1-324-234-7014x9279,1983-02-09,female,2024-05-14 16:55:58,organic,True,active,English,2024-05-14 16:55:58,2024-09-18 03:48:07,2025-03-02 23:57:59
4030,Rebecca,Beard,williamdecker@example.com,(990)846-3643x0449,2004-08-27,female,2024-11-09 16:11:12,paid_ads,True,active,English,2024-11-09 16:11:12,2025-07-20 23:10:07,2025-07-09 18:16:13
4031,Matthew,Maddox,scott06@example.com,+1-200-212-8002x4318,1983-07-13,male,2024-09-04 10:25:28,paid_ads,False,inactive,English,2024-09-04 10:25:28,2025-04-30 09:25:19,2025-03-20 00:48:45
4032,Holly,Small,jasonrobinson@example.com,+1-747-802-8162x365,1990-03-04,female,2025-06-19 01:53:31,paid_ads,False,active,English,2025-06-19 01:53:31,2025-09-16 19:39:03,2025-09-19 23:16:56
4033,Michael,Hancock,uhunt@example.com,549.545.2882x508,1986-01-25,male,2023-12-02 16:13:30,email,True,active,English,2023-12-02 16:13:30,2025-04-01 21:45:24,2025-06-15 13:35:00
4034,Kelly,Guerrero,frederickowens@example.org,(958)479-7729x898,2000-06-03,female,2024-09-17 19:59:24,organic,True,active,English,2024-09-17 19:59:24,2025-01-27 08:35:34,2025-02-24 16:59:45
4035,Renee,Park,robert63@example.net,001-584-505-5372x858,1978-08-15,female,2023-07-16 14:22:03,paid_ads,True,active,English,2023-07-16 14:22:03,2023-11-08 06:56:23,2024-06-13 18:50:51
4036,Danielle,Hendrix,qwilliams@example.org,+1-277-215-0613x8064,1996-04-28,female,2022-09-26 23:11:11,paid_ads,True,active,English,2022-09-26 23:11:11,2023-07-07 22:05:31,2024-11-30 08:28:39
4037,April,Gonzalez,rachelbooth@example.org,404-579-4161x2365,1968-07-22,female,2025-05-29 20:48:14,organic,True,active,English,2025-05-29 20:48:14,2025-07-06 13:41:09,2025-07-13 03:27:14
4038,Gabriel,Flores,sbartlett@example.com,+1-425-274-2377,1993-11-28,male,2025-07-29 06:34:04,referral,False,active,English,2025-07-29 06:34:04,2025-08-23 13:38:26,2025-08-21 01:14:08
4039,Douglas,Rivera,walkercynthia@example.org,001-746-287-8713,2001-08-10,male,2023-08-30 04:18:42,email,False,active,English,2023-08-30 04:18:42,2024-03-06 07:48:07,2025-02-06 23:07:25
4040,Joseph,Diaz,jameslong@example.net,+1-419-732-0966x7216,2005-12-08,male,2025-08-14 02:27:55,organic,True,active,English,2025-08-14 02:27:55,2025-09-16 01:49:28,2025-09-03 23:06:10
4041,Jeremy,Nichols,kennethmurphy@example.com,4808861057,1989-08-03,male,2024-03-07 12:27:49,email,False,active,English,2024-03-07 12:27:49,2025-07-28 13:33:12,2025-08-30 14:33:59
4042,Kathy,Maldonado,randall15@example.net,(854)939-1051x0656,1987-05-07,female,2023-05-10 02:48:01,paid_ads,False,active,English,2023-05-10 02:48:01,2024-05-25 02:33:41,2025-07-28 18:39:58
4043,Brenda,Hughes,rita99@example.net,001-593-231-2993x152,1999-12-07,female,2025-06-06 10:42:42,organic,True,active,English,2025-06-06 10:42:42,2025-06-10 15:25:25,2025-08-10 20:10:43
4044,Jessica,Jenkins,douglas34@example.org,394-865-7499,1994-12-20,female,2023-02-03 05:02:52,organic,False,active,English,2023-02-03 05:02:52,2024-04-30 12:22:15,2025-04-02 13:33:44
4045,Timothy,Adams,jacquelinewilson@example.org,360-434-1146x25954,1978-04-29,male,2024-05-31 16:24:02,organic,False,active,English,2024-05-31 16:24:02,2025-06-24 22:10:38,2024-06-21 09:51:49
4046,Donald,Carr,morgankaren@example.org,300-694-6748x041,1990-09-20,male,2025-04-19 07:04:05,referral,True,active,English,2025-04-19 07:04:05,2025-06-20 03:13:46,2025-07-16 23:24:51
4047,Daniel,Rivera,howardspencer@example.com,6678808312,1984-05-22,male,2023-08-22 01:05:02,paid_ads,False,active,English,2023-08-22 01:05:02,2025-08-11 22:30:34,2025-05-27 22:46:42
4048,Christina,Smith,joycethompson@example.net,(952)715-7231x488,1985-09-12,female,2024-04-03 06:35:46,organic,False,active,English,2024-04-03 06:35:46,2025-01-11 20:15:50,2025-01-12 16:07:34
4049,Jonathan,Costa,angelarobbins@example.net,+1-787-856-9990,1967-08-10,male,2024-07-01 17:43:51,organic,True,active,English,2024-07-01 17:43:51,2024-10-08 18:38:01,2024-08-10 01:40:45
4050,Travis,Gallagher,dennis87@example.com,+1-675-966-7315x8417,2007-03-01,male,2024-12-30 23:11:13,organic,True,active,English,2024-12-30 23:11:13,2025-08-26 11:49:15,2025-05-28 00:16:00
4051,Bobby,Mcclure,owensjennifer@example.org,(820)935-0836x860,1996-08-04,male,2024-02-06 03:37:54,social,True,active,English,2024-02-06 03:37:54,2025-03-21 16:30:36,2024-09-04 07:53:55
4052,Nicole,Green,cochranmichael@example.net,+1-292-470-0698x2192,1985-05-01,female,2025-03-27 01:11:49,paid_ads,False,active,English,2025-03-27 01:11:49,2025-05-21 09:58:00,2025-05-27 15:36:50
4053,Jane,Carter,knelson@example.net,001-681-559-5177,2006-01-12,female,2024-08-08 21:31:33,social,False,active,English,2024-08-08 21:31:33,2025-03-18 14:03:00,2024-09-18 01:25:02
4054,Lisa,Lara,andrewhardin@example.com,832.934.8634x15213,1995-02-25,female,2023-01-27 05:34:13,organic,False,active,English,2023-01-27 05:34:13,2024-05-26 02:14:29,2023-06-23 11:40:26
4055,Scott,King,julie07@example.org,884.356.8458,1968-09-06,male,2024-08-09 11:32:25,referral,False,active,English,2024-08-09 11:32:25,2025-07-09 12:56:55,2024-12-11 15:22:48
4056,Sarah,Hill,laurazamora@example.net,+1-333-404-4981x895,1964-12-25,female,2023-12-03 19:01:52,paid_ads,True,active,English,2023-12-03 19:01:52,2024-05-17 14:31:17,2025-07-06 22:29:07
4057,Meghan,Velasquez,lgibson@example.com,+1-260-508-6078x049,1965-09-05,female,2024-11-27 04:06:18,paid_ads,False,active,English,2024-11-27 04:06:18,2025-02-16 02:16:26,2025-01-29 09:46:22
4058,Samuel,Burnett,curtisflynn@example.net,001-251-777-6983x671,1973-10-14,male,2025-08-20 18:55:46,paid_ads,True,active,English,2025-08-20 18:55:46,2025-09-22 03:43:50,2025-08-23 12:13:03
4059,Deanna,Hill,grimeskimberly@example.org,831.754.2125x8870,1974-07-22,female,2024-02-14 04:15:55,referral,True,active,English,2024-02-14 04:15:55,2025-02-07 17:06:54,2024-03-26 01:57:43
4060,Tara,Green,edward98@example.org,781-385-4805x0098,1971-03-12,female,2025-08-04 18:34:04,referral,True,active,English,2025-08-04 18:34:04,2025-09-15 16:10:34,2025-09-22 12:41:51
4061,Evan,Carrillo,martinscott@example.org,837.720.8822x574,1999-05-26,male,2022-10-19 15:46:54,organic,True,active,English,2022-10-19 15:46:54,2025-07-11 07:53:37,2023-12-24 18:27:09
4062,Kelly,Jordan,mary68@example.org,(434)807-0267,1974-09-06,female,2023-10-24 00:05:42,email,True,active,English,2023-10-24 00:05:42,2023-11-25 03:55:58,2024-01-16 02:18:26
4063,Philip,Greer,carterchristine@example.net,307.382.4814x9441,1981-07-15,male,2025-01-02 21:37:04,organic,True,active,English,2025-01-02 21:37:04,2025-06-06 07:06:54,2025-04-14 14:10:55
4064,David,Kirk,desiree97@example.net,2962496545,1966-08-08,male,2024-06-29 01:51:30,organic,True,active,English,2024-06-29 01:51:30,2024-07-15 11:15:05,2025-07-27 16:29:18
4065,Dana,Williams,riveranichole@example.com,242.298.1489x78390,1961-01-10,female,2024-10-24 20:52:30,paid_ads,False,active,English,2024-10-24 20:52:30,2025-04-22 13:09:56,2024-12-08 04:59:26
4066,Beth,Johnson,colondanny@example.org,(678)509-1191,1981-06-25,female,2022-11-17 02:16:04,organic,True,active,English,2022-11-17 02:16:04,2024-11-05 19:13:34,2024-12-14 15:43:28
4067,Rita,Bailey,ssexton@example.com,394-295-5682,1946-11-21,female,2023-08-08 22:23:27,organic,False,active,English,2023-08-08 22:23:27,2025-05-10 02:53:40,2023-10-28 22:39:35
4068,Edwin,Ochoa,amymayo@example.org,+1-559-966-2354x6795,2004-07-27,male,2025-01-14 14:13:06,organic,True,active,English,2025-01-14 14:13:06,2025-07-27 00:03:51,2025-09-02 05:09:23
4069,Faith,Roberts,seth37@example.com,2282855298,1980-02-20,female,2025-02-23 04:36:56,organic,True,active,English,2025-02-23 04:36:56,2025-04-13 11:59:08,2025-06-02 08:50:48
4070,Amy,Jones,mariaclements@example.org,984-495-1105x596,1987-11-10,female,2024-05-30 05:37:45,organic,True,active,English,2024-05-30 05:37:45,2025-07-07 08:46:37,2025-06-05 15:13:27
4071,Angela,Moreno,paul88@example.com,001-632-616-2392x657,1941-07-28,female,2023-11-01 13:40:05,social,True,active,English,2023-11-01 13:40:05,2024-05-19 18:22:30,2025-04-13 01:43:03
4072,Amy,Wallace,jose14@example.net,704-779-4764x41507,1961-03-15,female,2024-11-23 20:04:48,organic,True,active,English,2024-11-23 20:04:48,2025-02-07 22:57:46,2025-01-18 23:00:41
4073,Wendy,Bailey,lauraandersen@example.com,001-816-594-4424x987,1941-06-19,female,2024-05-17 23:43:55,organic,False,active,English,2024-05-17 23:43:55,2025-01-30 09:20:19,2025-05-29 07:32:22
4074,Janet,Garcia,alyssaedwards@example.org,001-430-229-9903x037,1972-07-19,female,2023-12-14 09:14:10,organic,True,active,English,2023-12-14 09:14:10,2025-03-31 14:48:58,2024-09-22 17:39:55
4075,Hannah,Johnson,tyler52@example.org,897-542-1066x467,1997-06-10,female,2023-05-27 03:10:56,paid_ads,True,active,English,2023-05-27 03:10:56,2025-04-07 07:08:22,2025-01-30 21:15:48
4076,James,Tate,spark@example.org,5226258852,1948-01-14,male,2024-09-22 22:47:09,organic,False,active,English,2024-09-22 22:47:09,2024-11-10 00:33:38,2025-02-16 02:21:37
4077,Justin,West,timothy40@example.org,+1-207-568-1301,1991-10-03,male,2023-12-14 22:13:15,email,False,active,English,2023-12-14 22:13:15,2024-08-24 14:14:57,2024-10-11 20:01:56
4078,Deborah,Melton,jessica92@example.org,(611)367-7477x3133,1967-09-21,female,2023-02-05 02:08:37,paid_ads,True,active,English,2023-02-05 02:08:37,2023-07-15 12:50:09,2025-02-22 04:15:50
4079,Charles,Mcdonald,marvinbell@example.com,728.268.7177,2005-11-05,male,2022-12-06 04:04:27,paid_ads,True,active,English,2022-12-06 04:04:27,2023-09-17 23:03:41,2024-01-26 11:40:31
4080,Kyle,Wilson,calderonellen@example.net,759-889-2837x75223,1946-07-16,male,2023-07-23 21:22:06,referral,True,active,English,2023-07-23 21:22:06,2025-01-29 00:39:39,2025-01-13 04:25:58
4081,Timothy,Martinez,tylerrivera@example.net,810-467-5858x834,1997-02-01,male,2024-01-29 20:12:41,referral,True,active,English,2024-01-29 20:12:41,2024-10-10 10:13:45,2025-07-21 04:51:52
4082,Eduardo,Silva,joneskathy@example.net,+1-602-481-2595,1995-07-26,male,2022-12-14 12:22:03,organic,True,inactive,English,2022-12-14 12:22:03,2024-06-25 10:23:45,2023-03-02 00:20:24
4083,Danielle,Phillips,bcaldwell@example.com,714.589.0804x9479,1967-04-17,female,2025-05-27 10:28:45,organic,False,active,English,2025-05-27 10:28:45,2025-07-24 03:20:13,2025-07-11 22:25:19
4084,Anthony,Long,vwilliams@example.org,001-236-492-3822x050,1984-11-24,male,2023-09-28 02:44:13,referral,True,active,English,2023-09-28 02:44:13,2024-12-04 16:14:58,2025-05-18 11:30:08
4085,Jeffrey,Hodges,priscillabauer@example.com,878.394.0986,1993-08-30,male,2023-11-07 05:22:20,email,False,active,English,2023-11-07 05:22:20,2025-02-18 21:53:09,2024-12-26 12:28:17
4086,Melissa,Owen,qharrington@example.com,(459)935-2385x71212,1958-05-31,female,2023-11-30 13:59:57,social,True,active,English,2023-11-30 13:59:57,2023-12-04 22:40:41,2024-02-29 22:59:33
4087,Charles,Little,sean73@example.net,325.801.9227,1996-02-08,male,2025-02-28 06:54:38,organic,True,active,English,2025-02-28 06:54:38,2025-08-30 11:05:28,2025-03-05 10:48:09
4088,Adam,Cobb,hwilson@example.org,001-782-505-3377,1958-03-29,male,2023-03-31 05:36:40,referral,True,active,English,2023-03-31 05:36:40,2023-07-28 10:12:46,2023-11-27 13:24:17
4089,Sandra,Fitzgerald,john15@example.net,+1-321-966-4445x0742,1991-07-25,female,2023-11-28 06:02:49,email,False,active,English,2023-11-28 06:02:49,2025-01-02 15:28:34,2024-12-19 14:00:36
4090,Alyssa,Cooper,zkelly@example.com,358.236.4928x9668,1998-07-21,female,2023-09-13 10:33:06,social,True,active,English,2023-09-13 10:33:06,2025-07-06 11:20:11,2024-08-14 19:00:40
4091,Adam,Dorsey,colinfarrell@example.com,001-853-653-8218x108,2005-09-12,male,2023-09-16 14:54:41,referral,True,active,English,2023-09-16 14:54:41,2023-12-31 07:30:24,2025-01-08 06:17:38
4092,Mary,Hall,hollowaysteven@example.net,754.994.1097,2003-12-15,female,2023-11-23 09:24:29,organic,True,active,English,2023-11-23 09:24:29,2025-06-11 23:36:36,2025-07-13 23:33:44
4093,Stacy,Harmon,hrios@example.com,001-560-787-0999,1969-07-09,female,2025-07-25 15:57:00,referral,True,active,English,2025-07-25 15:57:00,2025-08-20 17:23:40,2025-08-10 08:19:15
4094,Steven,Guzman,marshallnicole@example.com,6773230966,2004-06-24,male,2024-07-16 01:37:59,organic,True,active,English,2024-07-16 01:37:59,2025-06-11 07:51:29,2024-12-07 12:22:11
4095,Brian,Wyatt,murphysteven@example.org,530-759-6160x5050,1999-01-15,male,2023-10-18 05:06:38,organic,True,active,English,2023-10-18 05:06:38,2023-12-29 02:33:03,2025-06-02 05:40:17
4096,Vanessa,Mccarthy,robertskathleen@example.org,+1-419-282-2283,1981-07-20,female,2023-08-07 12:22:04,social,True,active,English,2023-08-07 12:22:04,2023-08-24 14:00:58,2025-04-26 20:42:50
4097,James,Jackson,kayla81@example.net,323.896.1242x226,1984-05-02,male,2024-03-23 19:18:45,organic,False,active,English,2024-03-23 19:18:45,2025-02-27 00:54:11,2024-09-24 00:53:59
4098,Randall,Williams,adriennemonroe@example.com,952-349-0541x323,2006-04-05,male,2024-06-03 06:54:36,email,True,active,English,2024-06-03 06:54:36,2025-03-07 06:55:38,2024-12-08 05:30:51
4099,Linda,Hall,jessica55@example.net,(881)751-5473,1978-05-23,female,2024-09-15 17:38:10,organic,True,active,English,2024-09-15 17:38:10,2024-11-28 18:04:20,2024-10-20 00:59:51
4100,Christina,Gray,elizabethallen@example.com,(712)780-5439x1322,1966-08-11,female,2023-09-29 10:44:17,organic,True,active,English,2023-09-29 10:44:17,2024-08-23 11:20:38,2025-05-12 07:46:18
4101,Yolanda,Garcia,cartermatthew@example.com,+1-836-443-7482,1951-09-29,female,2022-11-13 07:26:03,referral,True,active,English,2022-11-13 07:26:03,2023-10-15 12:54:05,2023-06-28 09:57:40
4102,Mary,Ortiz,grantwesley@example.org,663.259.1247x04312,1945-11-07,female,2025-02-25 23:10:44,email,True,active,English,2025-02-25 23:10:44,2025-04-17 14:55:40,2025-03-26 08:28:31
4103,Manuel,Davis,laura21@example.com,271-401-9154,1978-04-21,male,2022-12-21 08:06:55,referral,True,active,English,2022-12-21 08:06:55,2023-08-15 08:36:07,2024-02-16 15:10:14
4104,Monica,Perry,alexdickerson@example.net,+1-563-932-0026,1956-11-02,female,2025-01-18 01:37:28,organic,True,active,English,2025-01-18 01:37:28,2025-02-08 17:00:29,2025-01-29 15:20:37
4105,Victor,Cunningham,amandawilson@example.org,761.815.0647,1998-06-28,male,2023-07-18 06:48:29,organic,True,active,English,2023-07-18 06:48:29,2025-03-23 20:10:53,2023-12-11 19:26:25
4106,William,Jones,castillorandall@example.net,001-647-734-0361x840,1969-03-17,male,2025-05-01 07:13:19,organic,True,active,English,2025-05-01 07:13:19,2025-06-23 00:57:09,2025-07-24 16:58:20
4107,Samantha,Palmer,wagnerrichard@example.com,7328077261,1963-10-26,female,2022-11-15 10:09:49,organic,True,active,English,2022-11-15 10:09:49,2025-03-12 19:23:19,2024-01-05 19:41:52
4108,Michael,Rodriguez,robin68@example.net,663-688-3486x301,1977-08-27,male,2023-09-16 06:04:39,referral,False,active,English,2023-09-16 06:04:39,2024-05-31 17:06:58,2025-07-03 14:12:49
4109,Sierra,Benson,kristy84@example.org,529-754-3130,1958-09-26,female,2025-08-18 13:57:53,email,True,active,English,2025-08-18 13:57:53,2025-08-27 06:30:15,2025-09-25 03:31:47
4110,Joanna,Little,barbarasmith@example.com,328.525.2442x331,1954-08-19,female,2024-01-21 10:48:13,social,True,active,English,2024-01-21 10:48:13,2024-06-14 21:59:05,2025-01-07 03:49:53
4111,Christine,Taylor,lhamilton@example.com,001-470-299-8452,2005-12-14,female,2024-10-15 13:32:02,email,True,active,English,2024-10-15 13:32:02,2025-02-19 23:57:38,2025-05-26 03:39:45
4112,Randy,Rose,elizabeth55@example.com,(273)305-8163,1962-10-04,male,2024-10-11 04:05:29,organic,True,inactive,English,2024-10-11 04:05:29,2025-06-15 18:10:49,2025-05-01 07:57:35
4113,Christopher,Mills,ashley72@example.com,468.979.8760x591,1994-11-10,male,2023-09-15 20:04:21,organic,True,inactive,English,2023-09-15 20:04:21,2024-11-28 17:15:37,2025-06-07 00:44:22
4114,Jonathan,Thomas,jgonzalez@example.net,(993)821-0985x565,1954-07-12,male,2023-04-27 20:59:30,organic,True,inactive,English,2023-04-27 20:59:30,2025-08-22 20:57:24,2023-05-15 04:07:19
4115,Joseph,David,robertobender@example.net,001-398-851-5519x657,1999-02-14,male,2024-11-06 06:41:03,paid_ads,False,active,English,2024-11-06 06:41:03,2025-07-15 03:32:59,2025-07-01 00:48:40
4116,Steven,Camacho,darrengraves@example.com,253-454-8137,2000-02-13,male,2024-09-20 14:42:18,paid_ads,True,active,English,2024-09-20 14:42:18,2025-03-06 01:09:52,2025-09-08 18:45:22
4117,Valerie,Perkins,brianguerra@example.com,+1-320-393-5744,1997-11-02,female,2024-12-02 12:52:42,organic,False,active,English,2024-12-02 12:52:42,2025-03-23 07:25:41,2025-05-12 01:21:08
4118,Matthew,Hampton,wujodi@example.net,915-480-4657x2118,1940-12-06,male,2025-04-02 06:19:43,organic,False,active,English,2025-04-02 06:19:43,2025-07-09 01:25:00,2025-08-17 09:34:26
4119,Debbie,Colon,qharvey@example.org,856.251.1699,1998-10-19,female,2025-01-03 02:47:45,paid_ads,True,active,English,2025-01-03 02:47:45,2025-07-13 14:28:23,2025-07-14 04:07:40
4120,Rodney,Evans,perezemily@example.org,(495)832-5085x804,2002-09-08,male,2024-12-13 12:11:32,paid_ads,False,active,English,2024-12-13 12:11:32,2025-06-06 20:24:25,2025-02-06 06:58:12
4121,Jason,Castro,karen47@example.com,(692)259-7692x4658,1995-06-17,male,2025-03-24 16:32:47,referral,True,active,English,2025-03-24 16:32:47,2025-05-04 09:35:30,2025-08-17 08:02:55
4122,Jennifer,Jones,briansmith@example.net,443-271-0031x5391,1989-05-09,female,2023-05-05 03:21:06,paid_ads,False,active,English,2023-05-05 03:21:06,2024-06-12 20:40:08,2023-06-26 04:42:55
4123,Amanda,Gonzalez,elong@example.com,969.304.5132x93113,1947-10-13,female,2025-01-24 09:19:01,paid_ads,True,active,English,2025-01-24 09:19:01,2025-08-29 03:39:49,2025-04-28 16:20:45
4124,Mary,Johnson,enewton@example.org,326-677-0794,1996-04-20,female,2025-01-30 01:39:42,paid_ads,True,active,English,2025-01-30 01:39:42,2025-03-20 22:58:20,2025-08-20 15:03:22
4125,Joseph,Allen,joshua68@example.org,+1-804-701-8079x4980,1996-03-10,male,2023-11-02 02:30:56,paid_ads,True,active,English,2023-11-02 02:30:56,2025-02-25 09:00:49,2024-08-18 21:07:00
4126,Randall,Carroll,hannah65@example.org,396.201.3132,1961-03-29,male,2023-10-23 17:46:39,paid_ads,False,active,English,2023-10-23 17:46:39,2024-11-04 07:32:57,2025-02-23 18:22:17
4127,Tracy,Campbell,nicoleholt@example.org,+1-824-563-9484x1849,2000-01-05,female,2023-09-10 15:11:43,organic,True,active,English,2023-09-10 15:11:43,2024-05-11 23:35:14,2023-09-14 13:07:24
4128,Sarah,Byrd,garciaryan@example.net,373.953.6866x696,1941-02-26,female,2025-01-01 16:24:08,organic,True,active,English,2025-01-01 16:24:08,2025-09-02 12:46:45,2025-01-17 02:13:09
4129,William,Mcdonald,julia11@example.org,524.983.5167x010,1954-03-12,male,2024-09-30 13:20:29,organic,True,active,English,2024-09-30 13:20:29,2025-03-31 12:32:12,2025-02-06 15:01:27
4130,Isabella,Christensen,brianna46@example.com,001-738-252-2197x664,1974-12-27,female,2024-07-07 08:54:21,paid_ads,False,active,English,2024-07-07 08:54:21,2025-07-05 11:38:34,2024-09-12 14:22:37
4131,Jason,Cook,williamseric@example.com,(395)666-8051,1995-08-22,male,2022-12-30 09:22:54,organic,True,inactive,English,2022-12-30 09:22:54,2024-12-07 19:44:53,2023-08-20 01:58:30
4132,Raven,Figueroa,utrujillo@example.com,226-285-3140,1967-05-04,female,2025-07-15 22:04:17,referral,True,active,English,2025-07-15 22:04:17,2025-08-02 10:23:37,2025-08-07 11:54:25
